 0.0   0.0   0.0
<<<<<<< HEAD
 0.16666666666666666   0.16666666666666666   0.0
 0.16666666666666666   0.0   0.16666666666666666
 0.0   0.16666666666666666   0.16666666666666666
 0.0   0.0   0.33333333333333331
 0.16666666666666666   0.16666666666666666   0.33333333333333331
 0.16666666666666666   0.0   0.5
 0.0   0.16666666666666666   0.5
 0.0   0.0   0.66666666666666663
 0.16666666666666666   0.16666666666666666   0.66666666666666663
 0.16666666666666666   0.0   0.83333333333333326
 0.0   0.16666666666666666   0.83333333333333326
 0.0   0.33333333333333331   0.0
 0.16666666666666666   0.5   0.0
 0.16666666666666666   0.33333333333333331   0.16666666666666666
 0.0   0.5   0.16666666666666666
 0.0   0.33333333333333331   0.33333333333333331
 0.16666666666666666   0.5   0.33333333333333331
 0.16666666666666666   0.33333333333333331   0.5
 0.0   0.5   0.5
 0.0   0.33333333333333331   0.66666666666666663
 0.16666666666666666   0.5   0.66666666666666663
 0.16666666666666666   0.33333333333333331   0.83333333333333326
 0.0   0.5   0.83333333333333326
 0.0   0.66666666666666663   0.0
 0.16666666666666666   0.83333333333333326   0.0
 0.16666666666666666   0.66666666666666663   0.16666666666666666
 0.0   0.83333333333333326   0.16666666666666666
 0.0   0.66666666666666663   0.33333333333333331
 0.16666666666666666   0.83333333333333326   0.33333333333333331
 0.16666666666666666   0.66666666666666663   0.5
 0.0   0.83333333333333326   0.5
 0.0   0.66666666666666663   0.66666666666666663
 0.16666666666666666   0.83333333333333326   0.66666666666666663
 0.16666666666666666   0.66666666666666663   0.83333333333333326
 0.0   0.83333333333333326   0.83333333333333326
 0.33333333333333331   0.0   0.0
 0.5   0.16666666666666666   0.0
 0.5   0.0   0.16666666666666666
 0.33333333333333331   0.16666666666666666   0.16666666666666666
 0.33333333333333331   0.0   0.33333333333333331
 0.5   0.16666666666666666   0.33333333333333331
 0.5   0.0   0.5
 0.33333333333333331   0.16666666666666666   0.5
 0.33333333333333331   0.0   0.66666666666666663
 0.5   0.16666666666666666   0.66666666666666663
 0.5   0.0   0.83333333333333326
 0.33333333333333331   0.16666666666666666   0.83333333333333326
 0.33333333333333331   0.33333333333333331   0.0
 0.5   0.5   0.0
 0.5   0.33333333333333331   0.16666666666666666
 0.33333333333333331   0.5   0.16666666666666666
 0.33333333333333331   0.33333333333333331   0.33333333333333331
 0.5   0.5   0.33333333333333331
 0.5   0.33333333333333331   0.5
 0.33333333333333331   0.5   0.5
 0.33333333333333331   0.33333333333333331   0.66666666666666663
 0.5   0.5   0.66666666666666663
 0.5   0.33333333333333331   0.83333333333333326
 0.33333333333333331   0.5   0.83333333333333326
 0.33333333333333331   0.66666666666666663   0.0
 0.5   0.83333333333333326   0.0
 0.5   0.66666666666666663   0.16666666666666666
 0.33333333333333331   0.83333333333333326   0.16666666666666666
 0.33333333333333331   0.66666666666666663   0.33333333333333331
 0.5   0.83333333333333326   0.33333333333333331
 0.5   0.66666666666666663   0.5
 0.33333333333333331   0.83333333333333326   0.5
 0.33333333333333331   0.66666666666666663   0.66666666666666663
 0.5   0.83333333333333326   0.66666666666666663
 0.5   0.66666666666666663   0.83333333333333326
 0.33333333333333331   0.83333333333333326   0.83333333333333326
 0.66666666666666663   0.0   0.0
 0.83333333333333326   0.16666666666666666   0.0
 0.83333333333333326   0.0   0.16666666666666666
 0.66666666666666663   0.16666666666666666   0.16666666666666666
 0.66666666666666663   0.0   0.33333333333333331
 0.83333333333333326   0.16666666666666666   0.33333333333333331
 0.83333333333333326   0.0   0.5
 0.66666666666666663   0.16666666666666666   0.5
 0.66666666666666663   0.0   0.66666666666666663
 0.83333333333333326   0.16666666666666666   0.66666666666666663
 0.83333333333333326   0.0   0.83333333333333326
 0.66666666666666663   0.16666666666666666   0.83333333333333326
 0.66666666666666663   0.33333333333333331   0.0
 0.83333333333333326   0.5   0.0
 0.83333333333333326   0.33333333333333331   0.16666666666666666
 0.66666666666666663   0.5   0.16666666666666666
 0.66666666666666663   0.33333333333333331   0.33333333333333331
 0.83333333333333326   0.5   0.33333333333333331
 0.83333333333333326   0.33333333333333331   0.5
 0.66666666666666663   0.5   0.5
 0.66666666666666663   0.33333333333333331   0.66666666666666663
 0.83333333333333326   0.5   0.66666666666666663
 0.83333333333333326   0.33333333333333331   0.83333333333333326
 0.66666666666666663   0.5   0.83333333333333326
 0.66666666666666663   0.66666666666666663   0.0
 0.83333333333333326   0.83333333333333326   0.0
 0.83333333333333326   0.66666666666666663   0.16666666666666666
 0.66666666666666663   0.83333333333333326   0.16666666666666666
 0.66666666666666663   0.66666666666666663   0.33333333333333331
 0.83333333333333326   0.83333333333333326   0.33333333333333331
 0.83333333333333326   0.66666666666666663   0.5
 0.66666666666666663   0.83333333333333326   0.5
 0.66666666666666663   0.66666666666666663   0.66666666666666663
 0.83333333333333326   0.83333333333333326   0.66666666666666663
 0.83333333333333326   0.66666666666666663   0.83333333333333326
 0.66666666666666663   0.83333333333333326   0.83333333333333326
=======
 0.125   0.125   0.125
 0.0   0.0   0.25
 0.125   0.125   0.375
 0.0   0.0   0.5
 0.125   0.125   0.625
 0.0   0.0   0.75
 0.125   0.125   0.875
 0.0   0.25   0.0
 0.125   0.375   0.125
 0.0   0.25   0.25
 0.125   0.375   0.375
 0.0   0.25   0.5
 0.125   0.375   0.625
 0.0   0.25   0.75
 0.125   0.375   0.875
 0.0   0.5   0.0
 0.125   0.625   0.125
 0.0   0.5   0.25
 0.125   0.625   0.375
 0.0   0.5   0.5
 0.125   0.625   0.625
 0.0   0.5   0.75
 0.125   0.625   0.875
 0.0   0.75   0.0
 0.125   0.875   0.125
 0.0   0.75   0.25
 0.125   0.875   0.375
 0.0   0.75   0.5
 0.125   0.875   0.625
 0.0   0.75   0.75
 0.125   0.875   0.875
 0.25   0.0   0.0
 0.375   0.125   0.125
 0.25   0.0   0.25
 0.375   0.125   0.375
 0.25   0.0   0.5
 0.375   0.125   0.625
 0.25   0.0   0.75
 0.375   0.125   0.875
 0.25   0.25   0.0
 0.375   0.375   0.125
 0.25   0.25   0.25
 0.375   0.375   0.375
 0.25   0.25   0.5
 0.375   0.375   0.625
 0.25   0.25   0.75
 0.375   0.375   0.875
 0.25   0.5   0.0
 0.375   0.625   0.125
 0.25   0.5   0.25
 0.375   0.625   0.375
 0.25   0.5   0.5
 0.375   0.625   0.625
 0.25   0.5   0.75
 0.375   0.625   0.875
 0.25   0.75   0.0
 0.375   0.875   0.125
 0.25   0.75   0.25
 0.375   0.875   0.375
 0.25   0.75   0.5
 0.375   0.875   0.625
 0.25   0.75   0.75
 0.375   0.875   0.875
 0.5   0.0   0.0
 0.625   0.125   0.125
 0.5   0.0   0.25
 0.625   0.125   0.375
 0.5   0.0   0.5
 0.625   0.125   0.625
 0.5   0.0   0.75
 0.625   0.125   0.875
 0.5   0.25   0.0
 0.625   0.375   0.125
 0.5   0.25   0.25
 0.625   0.375   0.375
 0.5   0.25   0.5
 0.625   0.375   0.625
 0.5   0.25   0.75
 0.625   0.375   0.875
 0.5   0.5   0.0
 0.625   0.625   0.125
 0.5   0.5   0.25
 0.625   0.625   0.375
 0.5   0.5   0.5
 0.625   0.625   0.625
 0.5   0.5   0.75
 0.625   0.625   0.875
 0.5   0.75   0.0
 0.625   0.875   0.125
 0.5   0.75   0.25
 0.625   0.875   0.375
 0.5   0.75   0.5
 0.625   0.875   0.625
 0.5   0.75   0.75
 0.625   0.875   0.875
 0.75   0.0   0.0
 0.875   0.125   0.125
 0.75   0.0   0.25
 0.875   0.125   0.375
 0.75   0.0   0.5
 0.875   0.125   0.625
 0.75   0.0   0.75
 0.875   0.125   0.875
 0.75   0.25   0.0
 0.875   0.375   0.125
 0.75   0.25   0.25
 0.875   0.375   0.375
 0.75   0.25   0.5
 0.875   0.375   0.625
 0.75   0.25   0.75
 0.875   0.375   0.875
 0.75   0.5   0.0
 0.875   0.625   0.125
 0.75   0.5   0.25
 0.875   0.625   0.375
 0.75   0.5   0.5
 0.875   0.625   0.625
 0.75   0.5   0.75
 0.875   0.625   0.875
 0.75   0.75   0.0
 0.875   0.875   0.125
 0.75   0.75   0.25
 0.875   0.875   0.375
 0.75   0.75   0.5
 0.875   0.875   0.625
 0.75   0.75   0.75
 0.875   0.875   0.875
>>>>>>> f97093906fb23c3d36978a52f775859f3f82f2ce
